REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,LTELLVPH1,LTE1,1,2030,1
REGION1,LTELLVPH1,LTE1,1,2031,1
REGION1,LTELLVPH1,LTE1,1,2032,1
REGION1,LTELLVPH1,LTE1,1,2033,1
REGION1,LTELLVPH1,LTE1,1,2034,1
REGION1,LTELLVPH1,LTE1,1,2035,1
REGION1,LTELLVPH1,LTE1,1,2036,1
REGION1,LTELLVPH1,LTE1,1,2037,1
REGION1,LTELLVPH1,LTE1,1,2038,1
REGION1,LTELLVPH1,LTE1,1,2039,1
REGION1,LTELLVPH1,LTE1,1,2040,1
REGION1,LTELLVPH1,LTE1,1,2041,1
REGION1,LTELLVPH1,LTE1,1,2042,1
REGION1,LTELLVPH1,LTE1,1,2043,1
REGION1,LTELLVPH1,LTE1,1,2044,1
REGION1,LTELLVPH1,LTE1,1,2045,1
REGION1,LTELLVPH1,LTE1,1,2046,1
REGION1,LTELLVPH1,LTE1,1,2047,1
REGION1,LTELLVPH1,LTE1,1,2048,1
REGION1,LTELLVPH1,LTE1,1,2049,1
REGION1,LTELLVPH1,LTE1,1,2050,1
REGION1,LTELLVPH1,LTE1,1,2051,1
REGION1,LTELLVPH1,LTE1,1,2052,1
REGION1,LTELLVPH1,LTE1,1,2053,1
REGION1,LTELLVPH1,LTE1,1,2054,1
REGION1,LTELLVPH1,LTE1,1,2055,1
REGION1,LTELLVPH1,LTE1,1,2056,1
REGION1,LTELLVPH1,LTE1,1,2057,1
REGION1,LTELLVPH1,LTE1,1,2058,1
REGION1,LTELLVPH1,LTE1,1,2059,1
REGION1,LTELLVPH1,LTE1,1,2060,1
REGION1,LTELLVPH1,LVE1,2,2015,1
REGION1,LTELLVPH1,LVE1,2,2016,1
REGION1,LTELLVPH1,LVE1,2,2017,1
REGION1,LTELLVPH1,LVE1,2,2018,1
REGION1,LTELLVPH1,LVE1,2,2019,1
REGION1,LTELLVPH1,LVE1,2,2020,1
REGION1,LTELLVPH1,LVE1,2,2021,1
REGION1,LTELLVPH1,LVE1,2,2022,1
REGION1,LTELLVPH1,LVE1,2,2023,1
REGION1,LTELLVPH1,LVE1,2,2024,1
REGION1,LTELLVPH1,LVE1,2,2025,1
REGION1,LTELLVPH1,LVE1,2,2026,1
REGION1,LTELLVPH1,LVE1,2,2027,1
REGION1,LTELLVPH1,LVE1,2,2028,1
REGION1,LTELLVPH1,LVE1,2,2029,1
REGION1,LTELLVPH1,LVE1,2,2030,1
REGION1,LTELLVPH1,LVE1,2,2031,1
REGION1,LTELLVPH1,LVE1,2,2032,1
REGION1,LTELLVPH1,LVE1,2,2033,1
REGION1,LTELLVPH1,LVE1,2,2034,1
REGION1,LTELLVPH1,LVE1,2,2035,1
REGION1,LTELLVPH1,LVE1,2,2036,1
REGION1,LTELLVPH1,LVE1,2,2037,1
REGION1,LTELLVPH1,LVE1,2,2038,1
REGION1,LTELLVPH1,LVE1,2,2039,1
REGION1,LTELLVPH1,LVE1,2,2040,1
REGION1,LTELLVPH1,LVE1,2,2041,1
REGION1,LTELLVPH1,LVE1,2,2042,1
REGION1,LTELLVPH1,LVE1,2,2043,1
REGION1,LTELLVPH1,LVE1,2,2044,1
REGION1,LTELLVPH1,LVE1,2,2045,1
REGION1,LTELLVPH1,LVE1,2,2046,1
REGION1,LTELLVPH1,LVE1,2,2047,1
REGION1,LTELLVPH1,LVE1,2,2048,1
REGION1,LTELLVPH1,LVE1,2,2049,1
REGION1,LTELLVPH1,LVE1,2,2050,1
REGION1,LTELLVPH1,LVE1,2,2051,1
REGION1,LTELLVPH1,LVE1,2,2052,1
REGION1,LTELLVPH1,LVE1,2,2053,1
REGION1,LTELLVPH1,LVE1,2,2054,1
REGION1,LTELLVPH1,LVE1,2,2055,1
REGION1,LTELLVPH1,LVE1,2,2056,1
REGION1,LTELLVPH1,LVE1,2,2057,1
REGION1,LTELLVPH1,LVE1,2,2058,1
REGION1,LTELLVPH1,LVE1,2,2059,1
REGION1,LTELLVPH1,LVE1,2,2060,1
REGION1,LTELPLPH1,LTE1,1,2015,1
REGION1,LTELPLPH1,LTE1,1,2016,1
REGION1,LTELPLPH1,LTE1,1,2017,1
REGION1,LTELPLPH1,LTE1,1,2018,1
REGION1,LTELPLPH1,LTE1,1,2019,1
REGION1,LTELPLPH1,LTE1,1,2020,1
REGION1,LTELPLPH1,LTE1,1,2021,1
REGION1,LTELPLPH1,LTE1,1,2022,1
REGION1,LTELPLPH1,LTE1,1,2023,1
REGION1,LTELPLPH1,LTE1,1,2024,1
REGION1,LTELPLPH1,LTE1,1,2025,1
REGION1,LTELPLPH1,LTE1,1,2026,1
REGION1,LTELPLPH1,LTE1,1,2027,1
REGION1,LTELPLPH1,LTE1,1,2028,1
REGION1,LTELPLPH1,LTE1,1,2029,1
REGION1,LTELPLPH1,LTE1,1,2030,1
REGION1,LTELPLPH1,LTE1,1,2031,1
REGION1,LTELPLPH1,LTE1,1,2032,1
REGION1,LTELPLPH1,LTE1,1,2033,1
REGION1,LTELPLPH1,LTE1,1,2034,1
REGION1,LTELPLPH1,LTE1,1,2035,1
REGION1,LTELPLPH1,LTE1,1,2036,1
REGION1,LTELPLPH1,LTE1,1,2037,1
REGION1,LTELPLPH1,LTE1,1,2038,1
REGION1,LTELPLPH1,LTE1,1,2039,1
REGION1,LTELPLPH1,LTE1,1,2040,1
REGION1,LTELPLPH1,LTE1,1,2041,1
REGION1,LTELPLPH1,LTE1,1,2042,1
REGION1,LTELPLPH1,LTE1,1,2043,1
REGION1,LTELPLPH1,LTE1,1,2044,1
REGION1,LTELPLPH1,LTE1,1,2045,1
REGION1,LTELPLPH1,LTE1,1,2046,1
REGION1,LTELPLPH1,LTE1,1,2047,1
REGION1,LTELPLPH1,LTE1,1,2048,1
REGION1,LTELPLPH1,LTE1,1,2049,1
REGION1,LTELPLPH1,LTE1,1,2050,1
REGION1,LTELPLPH1,LTE1,1,2051,1
REGION1,LTELPLPH1,LTE1,1,2052,1
REGION1,LTELPLPH1,LTE1,1,2053,1
REGION1,LTELPLPH1,LTE1,1,2054,1
REGION1,LTELPLPH1,LTE1,1,2055,1
REGION1,LTELPLPH1,LTE1,1,2056,1
REGION1,LTELPLPH1,LTE1,1,2057,1
REGION1,LTELPLPH1,LTE1,1,2058,1
REGION1,LTELPLPH1,LTE1,1,2059,1
REGION1,LTELPLPH1,LTE1,1,2060,1
REGION1,LTELPLPH1,PLE1,2,2015,1
REGION1,LTELPLPH1,PLE1,2,2016,1
REGION1,LTELPLPH1,PLE1,2,2017,1
REGION1,LTELPLPH1,PLE1,2,2018,1
REGION1,LTELPLPH1,PLE1,2,2019,1
REGION1,LTELPLPH1,PLE1,2,2020,1
REGION1,LTELPLPH1,PLE1,2,2021,1
REGION1,LTELPLPH1,PLE1,2,2022,1
REGION1,LTELPLPH1,PLE1,2,2023,1
REGION1,LTELPLPH1,PLE1,2,2024,1
REGION1,LTELPLPH1,PLE1,2,2025,1
REGION1,LTELPLPH1,PLE1,2,2026,1
REGION1,LTELPLPH1,PLE1,2,2027,1
REGION1,LTELPLPH1,PLE1,2,2028,1
REGION1,LTELPLPH1,PLE1,2,2029,1
REGION1,LTELPLPH1,PLE1,2,2030,1
REGION1,LTELPLPH1,PLE1,2,2031,1
REGION1,LTELPLPH1,PLE1,2,2032,1
REGION1,LTELPLPH1,PLE1,2,2033,1
REGION1,LTELPLPH1,PLE1,2,2034,1
REGION1,LTELPLPH1,PLE1,2,2035,1
REGION1,LTELPLPH1,PLE1,2,2036,1
REGION1,LTELPLPH1,PLE1,2,2037,1
REGION1,LTELPLPH1,PLE1,2,2038,1
REGION1,LTELPLPH1,PLE1,2,2039,1
REGION1,LTELPLPH1,PLE1,2,2040,1
REGION1,LTELPLPH1,PLE1,2,2041,1
REGION1,LTELPLPH1,PLE1,2,2042,1
REGION1,LTELPLPH1,PLE1,2,2043,1
REGION1,LTELPLPH1,PLE1,2,2044,1
REGION1,LTELPLPH1,PLE1,2,2045,1
REGION1,LTELPLPH1,PLE1,2,2046,1
REGION1,LTELPLPH1,PLE1,2,2047,1
REGION1,LTELPLPH1,PLE1,2,2048,1
REGION1,LTELPLPH1,PLE1,2,2049,1
REGION1,LTELPLPH1,PLE1,2,2050,1
REGION1,LTELPLPH1,PLE1,2,2051,1
REGION1,LTELPLPH1,PLE1,2,2052,1
REGION1,LTELPLPH1,PLE1,2,2053,1
REGION1,LTELPLPH1,PLE1,2,2054,1
REGION1,LTELPLPH1,PLE1,2,2055,1
REGION1,LTELPLPH1,PLE1,2,2056,1
REGION1,LTELPLPH1,PLE1,2,2057,1
REGION1,LTELPLPH1,PLE1,2,2058,1
REGION1,LTELPLPH1,PLE1,2,2059,1
REGION1,LTELPLPH1,PLE1,2,2060,1
REGION1,LTELSEPH1,LTE1,1,2015,1
REGION1,LTELSEPH1,LTE1,1,2016,1
REGION1,LTELSEPH1,LTE1,1,2017,1
REGION1,LTELSEPH1,LTE1,1,2018,1
REGION1,LTELSEPH1,LTE1,1,2019,1
REGION1,LTELSEPH1,LTE1,1,2020,1
REGION1,LTELSEPH1,LTE1,1,2021,1
REGION1,LTELSEPH1,LTE1,1,2022,1
REGION1,LTELSEPH1,LTE1,1,2023,1
REGION1,LTELSEPH1,LTE1,1,2024,1
REGION1,LTELSEPH1,LTE1,1,2025,1
REGION1,LTELSEPH1,LTE1,1,2026,1
REGION1,LTELSEPH1,LTE1,1,2027,1
REGION1,LTELSEPH1,LTE1,1,2028,1
REGION1,LTELSEPH1,LTE1,1,2029,1
REGION1,LTELSEPH1,LTE1,1,2030,1
REGION1,LTELSEPH1,LTE1,1,2031,1
REGION1,LTELSEPH1,LTE1,1,2032,1
REGION1,LTELSEPH1,LTE1,1,2033,1
REGION1,LTELSEPH1,LTE1,1,2034,1
REGION1,LTELSEPH1,LTE1,1,2035,1
REGION1,LTELSEPH1,LTE1,1,2036,1
REGION1,LTELSEPH1,LTE1,1,2037,1
REGION1,LTELSEPH1,LTE1,1,2038,1
REGION1,LTELSEPH1,LTE1,1,2039,1
REGION1,LTELSEPH1,LTE1,1,2040,1
REGION1,LTELSEPH1,LTE1,1,2041,1
REGION1,LTELSEPH1,LTE1,1,2042,1
REGION1,LTELSEPH1,LTE1,1,2043,1
REGION1,LTELSEPH1,LTE1,1,2044,1
REGION1,LTELSEPH1,LTE1,1,2045,1
REGION1,LTELSEPH1,LTE1,1,2046,1
REGION1,LTELSEPH1,LTE1,1,2047,1
REGION1,LTELSEPH1,LTE1,1,2048,1
REGION1,LTELSEPH1,LTE1,1,2049,1
REGION1,LTELSEPH1,LTE1,1,2050,1
REGION1,LTELSEPH1,LTE1,1,2051,1
REGION1,LTELSEPH1,LTE1,1,2052,1
REGION1,LTELSEPH1,LTE1,1,2053,1
REGION1,LTELSEPH1,LTE1,1,2054,1
REGION1,LTELSEPH1,LTE1,1,2055,1
REGION1,LTELSEPH1,LTE1,1,2056,1
REGION1,LTELSEPH1,LTE1,1,2057,1
REGION1,LTELSEPH1,LTE1,1,2058,1
REGION1,LTELSEPH1,LTE1,1,2059,1
REGION1,LTELSEPH1,LTE1,1,2060,1
REGION1,LTELSEPH1,SEE1,2,2015,1
REGION1,LTELSEPH1,SEE1,2,2016,1
REGION1,LTELSEPH1,SEE1,2,2017,1
REGION1,LTELSEPH1,SEE1,2,2018,1
REGION1,LTELSEPH1,SEE1,2,2019,1
REGION1,LTELSEPH1,SEE1,2,2020,1
REGION1,LTELSEPH1,SEE1,2,2021,1
REGION1,LTELSEPH1,SEE1,2,2022,1
REGION1,LTELSEPH1,SEE1,2,2023,1
REGION1,LTELSEPH1,SEE1,2,2024,1
REGION1,LTELSEPH1,SEE1,2,2025,1
REGION1,LTELSEPH1,SEE1,2,2026,1
REGION1,LTELSEPH1,SEE1,2,2027,1
REGION1,LTELSEPH1,SEE1,2,2028,1
REGION1,LTELSEPH1,SEE1,2,2029,1
REGION1,LTELSEPH1,SEE1,2,2030,1
REGION1,LTELSEPH1,SEE1,2,2031,1
REGION1,LTELSEPH1,SEE1,2,2032,1
REGION1,LTELSEPH1,SEE1,2,2033,1
REGION1,LTELSEPH1,SEE1,2,2034,1
REGION1,LTELSEPH1,SEE1,2,2035,1
REGION1,LTELSEPH1,SEE1,2,2036,1
REGION1,LTELSEPH1,SEE1,2,2037,1
REGION1,LTELSEPH1,SEE1,2,2038,1
REGION1,LTELSEPH1,SEE1,2,2039,1
REGION1,LTELSEPH1,SEE1,2,2040,1
REGION1,LTELSEPH1,SEE1,2,2041,1
REGION1,LTELSEPH1,SEE1,2,2042,1
REGION1,LTELSEPH1,SEE1,2,2043,1
REGION1,LTELSEPH1,SEE1,2,2044,1
REGION1,LTELSEPH1,SEE1,2,2045,1
REGION1,LTELSEPH1,SEE1,2,2046,1
REGION1,LTELSEPH1,SEE1,2,2047,1
REGION1,LTELSEPH1,SEE1,2,2048,1
REGION1,LTELSEPH1,SEE1,2,2049,1
REGION1,LTELSEPH1,SEE1,2,2050,1
REGION1,LTELSEPH1,SEE1,2,2051,1
REGION1,LTELSEPH1,SEE1,2,2052,1
REGION1,LTELSEPH1,SEE1,2,2053,1
REGION1,LTELSEPH1,SEE1,2,2054,1
REGION1,LTELSEPH1,SEE1,2,2055,1
REGION1,LTELSEPH1,SEE1,2,2056,1
REGION1,LTELSEPH1,SEE1,2,2057,1
REGION1,LTELSEPH1,SEE1,2,2058,1
REGION1,LTELSEPH1,SEE1,2,2059,1
REGION1,LTELSEPH1,SEE1,2,2060,1
REGION1,LTGOCVPH2,LTGO,1,2015,4.348
REGION1,LTGOCVPH2,LTGO,1,2016,4.329
REGION1,LTGOCVPH2,LTGO,1,2017,4.311
REGION1,LTGOCVPH2,LTGO,1,2018,4.292
REGION1,LTGOCVPH2,LTGO,1,2019,4.274
REGION1,LTGOCVPH2,LTGO,1,2020,4.255
REGION1,LTGOCVPH2,LTGO,1,2021,4.248
REGION1,LTGOCVPH2,LTGO,1,2022,4.241
REGION1,LTGOCVPH2,LTGO,1,2023,4.234
REGION1,LTGOCVPH2,LTGO,1,2024,4.227
REGION1,LTGOCVPH2,LTGO,1,2025,4.22
REGION1,LTGOCVPH2,LTGO,1,2026,4.213
REGION1,LTGOCVPH2,LTGO,1,2027,4.205
REGION1,LTGOCVPH2,LTGO,1,2028,4.198
REGION1,LTGOCVPH2,LTGO,1,2029,4.191
REGION1,LTGOCVPH2,LTGO,1,2030,4.184
REGION1,LTGOCVPH2,LTGO,1,2031,4.176
REGION1,LTGOCVPH2,LTGO,1,2032,4.167
REGION1,LTGOCVPH2,LTGO,1,2033,4.158
REGION1,LTGOCVPH2,LTGO,1,2034,4.15
REGION1,LTGOCVPH2,LTGO,1,2035,4.141
REGION1,LTGOCVPH2,LTGO,1,2036,4.133
REGION1,LTGOCVPH2,LTGO,1,2037,4.124
REGION1,LTGOCVPH2,LTGO,1,2038,4.116
REGION1,LTGOCVPH2,LTGO,1,2039,4.107
REGION1,LTGOCVPH2,LTGO,1,2040,4.098
REGION1,LTGOCVPH2,LTGO,1,2041,4.09
REGION1,LTGOCVPH2,LTGO,1,2042,4.082
REGION1,LTGOCVPH2,LTGO,1,2043,4.074
REGION1,LTGOCVPH2,LTGO,1,2044,4.065
REGION1,LTGOCVPH2,LTGO,1,2045,4.057
REGION1,LTGOCVPH2,LTGO,1,2046,4.049
REGION1,LTGOCVPH2,LTGO,1,2047,4.041
REGION1,LTGOCVPH2,LTGO,1,2048,4.033
REGION1,LTGOCVPH2,LTGO,1,2049,4.024
REGION1,LTGOCVPH2,LTGO,1,2050,4.016
REGION1,LTGOCVPH2,LTGO,1,2051,4.012
REGION1,LTGOCVPH2,LTGO,1,2052,4.008
REGION1,LTGOCVPH2,LTGO,1,2053,4.004
REGION1,LTGOCVPH2,LTGO,1,2054,4
REGION1,LTGOCVPH2,LTGO,1,2055,3.996
REGION1,LTGOCVPH2,LTGO,1,2056,3.992
REGION1,LTGOCVPH2,LTGO,1,2057,3.988
REGION1,LTGOCVPH2,LTGO,1,2058,3.984
REGION1,LTGOCVPH2,LTGO,1,2059,3.98
REGION1,LTGOCVPH2,LTGO,1,2060,3.976
REGION1,LTHFCCPH2,LTHF,1,2015,1.724
REGION1,LTHFCCPH2,LTHF,1,2016,1.713
REGION1,LTHFCCPH2,LTHF,1,2017,1.701
REGION1,LTHFCCPH2,LTHF,1,2018,1.69
REGION1,LTHFCCPH2,LTHF,1,2019,1.678
REGION1,LTHFCCPH2,LTHF,1,2020,1.667
REGION1,LTHFCCPH2,LTHF,1,2021,1.661
REGION1,LTHFCCPH2,LTHF,1,2022,1.656
REGION1,LTHFCCPH2,LTHF,1,2023,1.651
REGION1,LTHFCCPH2,LTHF,1,2024,1.645
REGION1,LTHFCCPH2,LTHF,1,2025,1.64
REGION1,LTHFCCPH2,LTHF,1,2026,1.634
REGION1,LTHFCCPH2,LTHF,1,2027,1.629
REGION1,LTHFCCPH2,LTHF,1,2028,1.624
REGION1,LTHFCCPH2,LTHF,1,2029,1.618
REGION1,LTHFCCPH2,LTHF,1,2030,1.613
REGION1,LTHFCCPH2,LTHF,1,2031,1.613
REGION1,LTHFCCPH2,LTHF,1,2032,1.613
REGION1,LTHFCCPH2,LTHF,1,2033,1.613
REGION1,LTHFCCPH2,LTHF,1,2034,1.613
REGION1,LTHFCCPH2,LTHF,1,2035,1.613
REGION1,LTHFCCPH2,LTHF,1,2036,1.613
REGION1,LTHFCCPH2,LTHF,1,2037,1.613
REGION1,LTHFCCPH2,LTHF,1,2038,1.613
REGION1,LTHFCCPH2,LTHF,1,2039,1.613
REGION1,LTHFCCPH2,LTHF,1,2040,1.613
REGION1,LTHFCCPH2,LTHF,1,2041,1.61
REGION1,LTHFCCPH2,LTHF,1,2042,1.608
REGION1,LTHFCCPH2,LTHF,1,2043,1.605
REGION1,LTHFCCPH2,LTHF,1,2044,1.603
REGION1,LTHFCCPH2,LTHF,1,2045,1.6
REGION1,LTHFCCPH2,LTHF,1,2046,1.598
REGION1,LTHFCCPH2,LTHF,1,2047,1.595
REGION1,LTHFCCPH2,LTHF,1,2048,1.592
REGION1,LTHFCCPH2,LTHF,1,2049,1.59
REGION1,LTHFCCPH2,LTHF,1,2050,1.587
REGION1,LTHFCCPH2,LTHF,1,2051,1.587
REGION1,LTHFCCPH2,LTHF,1,2052,1.587
REGION1,LTHFCCPH2,LTHF,1,2053,1.587
REGION1,LTHFCCPH2,LTHF,1,2054,1.587
REGION1,LTHFCCPH2,LTHF,1,2055,1.587
REGION1,LTHFCCPH2,LTHF,1,2056,1.587
REGION1,LTHFCCPH2,LTHF,1,2057,1.587
REGION1,LTHFCCPH2,LTHF,1,2058,1.587
REGION1,LTHFCCPH2,LTHF,1,2059,1.587
REGION1,LTHFCCPH2,LTHF,1,2060,1.587
REGION1,LTHFCHPH3,LTHF,1,2015,13.68
REGION1,LTHFCHPH3,LTHF,1,2016,13.68
REGION1,LTHFCHPH3,LTHF,1,2017,13.68
REGION1,LTHFCHPH3,LTHF,1,2018,13.68
REGION1,LTHFCHPH3,LTHF,1,2019,13.68
REGION1,LTHFCHPH3,LTHF,1,2020,13.68
REGION1,LTHFCHPH3,LTHF,1,2021,13.68
REGION1,LTHFCHPH3,LTHF,1,2022,13.68
REGION1,LTHFCHPH3,LTHF,1,2023,13.68
REGION1,LTHFCHPH3,LTHF,1,2024,13.68
REGION1,LTHFCHPH3,LTHF,1,2025,13.68
REGION1,LTHFCHPH3,LTHF,1,2026,13.68
REGION1,LTHFCHPH3,LTHF,1,2027,13.68
REGION1,LTHFCHPH3,LTHF,1,2028,13.68
REGION1,LTHFCHPH3,LTHF,1,2029,13.68
REGION1,LTHFCHPH3,LTHF,1,2030,13.68
REGION1,LTHFCHPH3,LTHF,1,2031,13.68
REGION1,LTHFCHPH3,LTHF,1,2032,13.68
REGION1,LTHFCHPH3,LTHF,1,2033,13.68
REGION1,LTHFCHPH3,LTHF,1,2034,13.68
REGION1,LTHFCHPH3,LTHF,1,2035,13.68
REGION1,LTHFCHPH3,LTHF,1,2036,13.68
REGION1,LTHFCHPH3,LTHF,1,2037,13.68
REGION1,LTHFCHPH3,LTHF,1,2038,13.68
REGION1,LTHFCHPH3,LTHF,1,2039,13.68
REGION1,LTHFCHPH3,LTHF,1,2040,13.68
REGION1,LTHFCHPH3,LTHF,1,2041,13.68
REGION1,LTHFCHPH3,LTHF,1,2042,13.68
REGION1,LTHFCHPH3,LTHF,1,2043,13.68
REGION1,LTHFCHPH3,LTHF,1,2044,13.68
REGION1,LTHFCHPH3,LTHF,1,2045,13.68
REGION1,LTHFCHPH3,LTHF,1,2046,13.68
REGION1,LTHFCHPH3,LTHF,1,2047,13.68
REGION1,LTHFCHPH3,LTHF,1,2048,13.68
REGION1,LTHFCHPH3,LTHF,1,2049,13.68
REGION1,LTHFCHPH3,LTHF,1,2050,13.68
REGION1,LTHFCHPH3,LTHF,1,2051,13.68
REGION1,LTHFCHPH3,LTHF,1,2052,13.68
REGION1,LTHFCHPH3,LTHF,1,2053,13.68
REGION1,LTHFCHPH3,LTHF,1,2054,13.68
REGION1,LTHFCHPH3,LTHF,1,2055,13.68
REGION1,LTHFCHPH3,LTHF,1,2056,13.68
REGION1,LTHFCHPH3,LTHF,1,2057,13.68
REGION1,LTHFCHPH3,LTHF,1,2058,13.68
REGION1,LTHFCHPH3,LTHF,1,2059,13.68
REGION1,LTHFCHPH3,LTHF,1,2060,13.68
REGION1,LTHFGCPH3,LTHF,1,2015,2.632
REGION1,LTHFGCPH3,LTHF,1,2016,2.632
REGION1,LTHFGCPH3,LTHF,1,2017,2.632
REGION1,LTHFGCPH3,LTHF,1,2018,2.632
REGION1,LTHFGCPH3,LTHF,1,2019,2.632
REGION1,LTHFGCPH3,LTHF,1,2020,2.632
REGION1,LTHFGCPH3,LTHF,1,2021,2.632
REGION1,LTHFGCPH3,LTHF,1,2022,2.632
REGION1,LTHFGCPH3,LTHF,1,2023,2.632
REGION1,LTHFGCPH3,LTHF,1,2024,2.632
REGION1,LTHFGCPH3,LTHF,1,2025,2.632
REGION1,LTHFGCPH3,LTHF,1,2026,2.632
REGION1,LTHFGCPH3,LTHF,1,2027,2.632
REGION1,LTHFGCPH3,LTHF,1,2028,2.632
REGION1,LTHFGCPH3,LTHF,1,2029,2.632
REGION1,LTHFGCPH3,LTHF,1,2030,2.632
REGION1,LTHFGCPH3,LTHF,1,2031,2.632
REGION1,LTHFGCPH3,LTHF,1,2032,2.632
REGION1,LTHFGCPH3,LTHF,1,2033,2.632
REGION1,LTHFGCPH3,LTHF,1,2034,2.632
REGION1,LTHFGCPH3,LTHF,1,2035,2.632
REGION1,LTHFGCPH3,LTHF,1,2036,2.632
REGION1,LTHFGCPH3,LTHF,1,2037,2.632
REGION1,LTHFGCPH3,LTHF,1,2038,2.632
REGION1,LTHFGCPH3,LTHF,1,2039,2.632
REGION1,LTHFGCPH3,LTHF,1,2040,2.632
REGION1,LTHFGCPH3,LTHF,1,2041,2.632
REGION1,LTHFGCPH3,LTHF,1,2042,2.632
REGION1,LTHFGCPH3,LTHF,1,2043,2.632
REGION1,LTHFGCPH3,LTHF,1,2044,2.632
REGION1,LTHFGCPH3,LTHF,1,2045,2.632
REGION1,LTHFGCPH3,LTHF,1,2046,2.632
REGION1,LTHFGCPH3,LTHF,1,2047,2.632
REGION1,LTHFGCPH3,LTHF,1,2048,2.632
REGION1,LTHFGCPH3,LTHF,1,2049,2.632
REGION1,LTHFGCPH3,LTHF,1,2050,2.632
REGION1,LTHFGCPH3,LTHF,1,2051,2.632
REGION1,LTHFGCPH3,LTHF,1,2052,2.632
REGION1,LTHFGCPH3,LTHF,1,2053,2.632
REGION1,LTHFGCPH3,LTHF,1,2054,2.632
REGION1,LTHFGCPH3,LTHF,1,2055,2.632
REGION1,LTHFGCPH3,LTHF,1,2056,2.632
REGION1,LTHFGCPH3,LTHF,1,2057,2.632
REGION1,LTHFGCPH3,LTHF,1,2058,2.632
REGION1,LTHFGCPH3,LTHF,1,2059,2.632
REGION1,LTHFGCPH3,LTHF,1,2060,2.632
REGION1,LTHFGCPN3,LTHF,1,2015,2.5
REGION1,LTHFGCPN3,LTHF,1,2016,2.5
REGION1,LTHFGCPN3,LTHF,1,2017,2.5
REGION1,LTHFGCPN3,LTHF,1,2018,2.5
REGION1,LTHFGCPN3,LTHF,1,2019,2.5
REGION1,LTHFGCPN3,LTHF,1,2020,2.5
REGION1,LTHFGCPN3,LTHF,1,2021,2.483
REGION1,LTHFGCPN3,LTHF,1,2022,2.465
REGION1,LTHFGCPN3,LTHF,1,2023,2.448
REGION1,LTHFGCPN3,LTHF,1,2024,2.43
REGION1,LTHFGCPN3,LTHF,1,2025,2.413
REGION1,LTHFGCPN3,LTHF,1,2026,2.395
REGION1,LTHFGCPN3,LTHF,1,2027,2.378
REGION1,LTHFGCPN3,LTHF,1,2028,2.36
REGION1,LTHFGCPN3,LTHF,1,2029,2.343
REGION1,LTHFGCPN3,LTHF,1,2030,2.326
REGION1,LTHFGCPN3,LTHF,1,2031,2.32
REGION1,LTHFGCPN3,LTHF,1,2032,2.315
REGION1,LTHFGCPN3,LTHF,1,2033,2.31
REGION1,LTHFGCPN3,LTHF,1,2034,2.304
REGION1,LTHFGCPN3,LTHF,1,2035,2.299
REGION1,LTHFGCPN3,LTHF,1,2036,2.294
REGION1,LTHFGCPN3,LTHF,1,2037,2.289
REGION1,LTHFGCPN3,LTHF,1,2038,2.283
REGION1,LTHFGCPN3,LTHF,1,2039,2.278
REGION1,LTHFGCPN3,LTHF,1,2040,2.273
REGION1,LTHFGCPN3,LTHF,1,2041,2.268
REGION1,LTHFGCPN3,LTHF,1,2042,2.263
REGION1,LTHFGCPN3,LTHF,1,2043,2.258
REGION1,LTHFGCPN3,LTHF,1,2044,2.253
REGION1,LTHFGCPN3,LTHF,1,2045,2.247
REGION1,LTHFGCPN3,LTHF,1,2046,2.242
REGION1,LTHFGCPN3,LTHF,1,2047,2.237
REGION1,LTHFGCPN3,LTHF,1,2048,2.232
REGION1,LTHFGCPN3,LTHF,1,2049,2.227
REGION1,LTHFGCPN3,LTHF,1,2050,2.222
REGION1,LTHFGCPN3,LTHF,1,2051,2.222
REGION1,LTHFGCPN3,LTHF,1,2052,2.222
REGION1,LTHFGCPN3,LTHF,1,2053,2.222
REGION1,LTHFGCPN3,LTHF,1,2054,2.222
REGION1,LTHFGCPN3,LTHF,1,2055,2.222
REGION1,LTHFGCPN3,LTHF,1,2056,2.222
REGION1,LTHFGCPN3,LTHF,1,2057,2.222
REGION1,LTHFGCPN3,LTHF,1,2058,2.222
REGION1,LTHFGCPN3,LTHF,1,2059,2.222
REGION1,LTHFGCPN3,LTHF,1,2060,2.222
REGION1,LTHFHPFH1,LTHF,1,2015,2.941
REGION1,LTHFHPFH1,LTHF,1,2016,2.941
REGION1,LTHFHPFH1,LTHF,1,2017,2.941
REGION1,LTHFHPFH1,LTHF,1,2018,2.941
REGION1,LTHFHPFH1,LTHF,1,2019,2.941
REGION1,LTHFHPFH1,LTHF,1,2020,2.941
REGION1,LTHFHPFH1,LTHF,1,2021,2.941
REGION1,LTHFHPFH1,LTHF,1,2022,2.941
REGION1,LTHFHPFH1,LTHF,1,2023,2.941
REGION1,LTHFHPFH1,LTHF,1,2024,2.941
REGION1,LTHFHPFH1,LTHF,1,2025,2.941
REGION1,LTHFHPFH1,LTHF,1,2026,2.941
REGION1,LTHFHPFH1,LTHF,1,2027,2.941
REGION1,LTHFHPFH1,LTHF,1,2028,2.941
REGION1,LTHFHPFH1,LTHF,1,2029,2.941
REGION1,LTHFHPFH1,LTHF,1,2030,2.941
REGION1,LTHFHPFH1,LTHF,1,2031,2.941
